movement_variance,activity_normalized,spo2_variance,hrv_sdnn,desaturation_count,activity_level,hrv_rmssd,movement_entropy,hrv_ratio,hr_activity_ratio,fatigue_index
0.2743180094277554,0.5836653031699264,0.031118079161305736,-0.35530737827244185,-0.05486427998899571,0.3807567944959419,-0.2991197480981582,-0.3331908201987775,0.12267705692512541,-1.4341272139215973,50.508
-0.025380898977688644,0.5581656513735901,-0.5321478148148903,-0.12700797064427055,-0.05486427998899571,0.3053699544634296,-0.33190791041617923,0.7907223056790889,-0.8035343368449889,-1.397091457124791,50.54
0.03987311948021717,0.8539436424983852,-0.6114345095681349,-0.2213055520559065,-0.05486427998899571,0.5541465265707197,-0.5737206075115836,-0.020658827976054735,-1.482411414799791,-1.784375466020973,50.776
0.06249509599626794,0.6793536508460803,-0.3207166288062516,-0.0029322056289600657,-0.05486427998899571,0.4862983705414587,-0.39748423505222097,-0.23702713028409356,-1.3919593543999622,-1.5665516887436293,50.604
0.21385386592487177,0.5451857866570553,0.18143243796434635,0.10625446758451326,-0.05486427998899571,0.38829547849919316,-0.4302723973702419,0.4781903134563661,-1.7679253850553382,-1.377941658372631,50.636
-0.02767058488829718,0.6565640844931647,0.6967959538604319,-0.05256251163508408,-0.05486427998899571,0.46368231853170505,-0.057307051002753684,0.38202662354168215,-0.0034784798764134705,-1.5359154965099457,50.272
0.22740615223127025,0.334134965002484,-0.9946535342088354,-0.3255291946687673,-0.05486427998899571,0.2375217984341686,-0.008124807525722226,-0.3331908201987775,1.2553872649945368,-1.0352138003681404,50.224000000000004
0.06025387132736469,0.383881857712992,-0.17535768842529606,0.3792211506181962,-0.05486427998899571,0.22244443042766612,0.8484659330325748,1.3857351370261963,1.575708306859531,-1.12172742044745,49.388
0.057160514426616196,0.42793566713558906,0.1550035397132684,-0.2610097968608059,-0.05486427998899571,0.2676765344471735,-0.16796709882607455,0.38202662354168215,0.3097205193296667,-1.1952408652269488,50.38
-0.006040058463712887,0.4163321476087033,0.0905831002262396,0.1608478041912498,-0.05486427998899571,0.2601378504439223,-0.13108041621830105,0.18969924371231434,-0.8874780220142845,-1.176150211784243,50.344
0.15710700395484828,0.6362539911668242,0.9478704872456989,0.3147017528102348,-0.05486427998899571,0.4787596865382075,-0.12698189592854817,0.06949463131895943,-1.2462289729405776,-1.5081467878252537,50.34
0.2681061664917087,0.7908803763312708,-0.31906482266553887,0.1608478041912498,-0.05486427998899571,0.5767625785804734,0.3156582953647346,0.18969924371231434,0.605107741131851,-1.7089681787454647,49.908
0.27741610315317633,0.5359610706784071,-0.2017865866763377,0.2501823550022734,-0.05486427998899571,0.3732181104926907,0.39762870115978666,-0.3331908201987775,0.5880207002853033,-1.3642074702101532,49.828
